name,latitude,longitude,iso
Lemoore,36.296,-119.7983,US
Illapel,-31.6296,-71.17,CL
Muscatine,41.4195,-91.068,US
Punata,-17.55,-65.84,BO
Oakleaf Plantation,30.1689,-81.8337,US
Williston,48.1814,-103.6364,US
Pukekohe East,-37.2015,174.9033,NZ
Vel'sk,61.0674,42.0974,RU
La Union,-40.29,-73.09,CL
Ayorou,14.7318,0.9195,NE
Vernon Hills,42.234,-87.9607,US
Timberwood Park,29.6994,-98.4838,US
Lochearn,39.346,-76.7307,US
Superior,46.6941,-92.0823,US
Medina,41.1358,-81.8694,US
Arlon,49.6833,5.8167,BE
North Kingstown,41.5687,-71.4629,US
Saint-Georges,46.1171,-70.6667,CA
Plainview,40.7832,-73.4732,US
Cabot,34.9764,-92.0273,US
Bayonet Point,28.3255,-82.6834,US
Barberton,41.0094,-81.6037,US
Holbrook,40.7944,-73.0707,US
Toktogul,41.8826,72.9372,KG
Mizdah,31.4337,12.9833,LY
Burlington,42.5022,-71.2027,US
Eagle,43.7223,-116.3861,US
Fajardo,18.333,-65.6592,PR
Laurel,31.6956,-89.1448,US
Summerlin South,36.1242,-115.3324,US
Snoqualmie,47.5293,-121.8412,US
Marquette,46.544,-87.4082,US
Tinipuka,-4.5496,136.89,ID
Wall,40.1674,-74.0974,US
Mansfield,41.7892,-72.2287,US
Diapaga,12.077,1.796,BF
Winchester,38.0017,-84.1908,US
Citrus Park,28.073,-82.5628,US
Paris,33.6689,-95.5462,US
Neenah,44.167,-88.4763,US
Sachse,32.9726,-96.5793,US
Randolph,40.8434,-74.5818,US
Espanola,36.0041,-106.0669,US
Brownsburg,39.8329,-86.3824,US
White Bear Lake,45.0655,-93.015,US
Lake City,30.1901,-82.6471,US
Troy,40.0435,-84.2189,US
Salem,37.2864,-80.0555,US
Edgewood,39.421,-76.2968,US
Okeechobee,27.2414,-80.8298,US
Krasnoarmeysk,51.0174,45.6974,RU
Woodstock,42.3103,-88.4357,US
South Windsor,41.8353,-72.5733,US
Severobaykal'sk,55.634,109.313,RU
Koko,11.4232,4.517,NG
West Odessa,31.8388,-102.4996,US
Reading,42.5351,-71.1056,US
Maple Valley,47.3659,-122.0368,US
Green,40.9483,-81.4757,US
Neiba,18.4666,-71.4166,DO
Ridgewood,40.9821,-74.1128,US
Immokalee,26.4253,-81.4251,US
Sept-Iles,50.3161,-66.36,CA
Scottsbluff,41.8684,-103.6619,US
Middle River,39.3345,-76.4318,US
Marshfield,42.114,-70.715,US
Madison,32.4738,-90.13,US
De Witt,43.0503,-76.0712,US
Farmington,41.7288,-72.8407,US
Lensk,60.7253,114.947,RU
Owatonna,44.0914,-93.2304,US
Moscow,46.7307,-116.9986,US
Merrimack,42.8547,-71.5188,US
Chanhassen,44.8544,-93.5621,US
Hercules,38.0064,-122.2564,US
Cave Spring,37.2254,-80.0073,US
Boone,36.2111,-81.6668,US
Kariba,-16.5296,28.8,ZW
Tougue,11.44,-11.67,GN
South Portland,43.6309,-70.2895,US
Forest City,35.3339,-81.8702,US
Homewood,33.4617,-86.8092,US
Lockport,41.5904,-88.0293,US
Temescal Valley,33.7581,-117.4677,US
San Ignacio de Velasco,-16.3696,-60.96,BO
Ust'-Kut,56.765,105.76,RU
Freeport City,26.5333,-78.7,BS
Dedham,42.2466,-71.1777,US
Hutto,30.5374,-97.5516,US
Claremore,36.3143,-95.6101,US
Horizon West,28.4417,-81.6145,US
North Tustin,33.7644,-117.7945,US
Balch Springs,32.7194,-96.6151,US
Nelidovo,56.2235,32.7731,RU
Tarpon Springs,28.1493,-82.7623,US
Windsor,40.4679,-104.9211,US
Austin,43.6722,-92.9761,US
Hazelwood,38.7931,-90.39,US
Kingsville,27.5095,-97.861,US
Paraparaumu,-40.9034,174.9989,NZ
Mercer Island,47.5625,-122.2265,US
Midlothian,32.4718,-96.9877,US
Lancaster,34.7247,-80.7802,US
Chiromo,-16.55,35.1332,MW
Ridgefield,41.3065,-73.5023,US
Dolores,-36.33,-57.69,AR
Belvidere,42.2544,-88.8649,US
Sebastian,27.7883,-80.4815,US
Grandview,38.8802,-94.5227,US
Clinton,32.354,-90.3403,US
Hermanus,-34.4096,19.2299,ZA
Tatarsk,55.2219,75.9665,RU
Bologoye,57.8722,34.0518,RU
Ereymentau,51.6303,73.1049,KZ
Victoria,-32.61,-60.18,AR
Hervey Bay,-25.2887,152.8409,AU
Londonderry,42.8796,-71.3873,US
Riverside,39.7836,-84.1219,US
Northport,33.2589,-87.5985,US
Franklin,39.4931,-86.0542,US
Sun City West,33.6693,-112.3575,US
Columbine,39.5879,-105.0694,US
Opelousas,30.528,-92.0851,US
De Pere,44.4313,-88.0793,US
Ongwediva,-17.78,15.77,NA
Karoi,-16.8196,29.68,ZW
Champlin,45.1702,-93.3903,US
Yucca Valley,34.1234,-116.4216,US
Caledonia,42.7986,-87.8762,US
Greenville,33.1116,-96.1099,US
Muskego,42.886,-88.1291,US
Wyandotte,42.2113,-83.1558,US
Edwardsville,38.7922,-89.9881,US
Walpole,42.1465,-71.2555,US
Sevierville,35.8873,-83.5678,US
Puerto Varas,-41.33,-72.99,CL
South Salt Lake,40.7056,-111.8986,US
Newport,41.4803,-71.3205,US
Holt,42.6416,-84.5307,US
Harvey,41.6076,-87.6521,US
Socorro,6.4603,-73.27,CO
Hanahan,32.9302,-80.0031,US
Canyon Lake,29.8761,-98.2611,US
West Memphis,35.1531,-90.1995,US
Hudson,42.7639,-71.4072,US
Ponca City,36.7235,-97.0679,US
Windham,41.7102,-72.1671,US
Walker,42.9858,-85.7442,US
Madaoua,14.0762,5.9586,NE
Chantilly,38.8868,-77.4453,US
Lincoln,-34.88,-61.5399,AR
Somerset,40.5083,-74.501,US
Farafangana,-22.8166,47.8332,MG
Westmont,41.7948,-87.9742,US
McDonough,33.4399,-84.1508,US
Ontario,44.0259,-116.976,US
Palmetto Bay,25.622,-80.3222,US
Collinsville,38.6769,-90.0059,US
Kakonko,-3.2796,30.96,TZ
Burlington,42.6749,-88.2724,US
Branson,36.651,-93.2634,US
Topki,55.2802,85.6108,RU
Veinticinco de Mayo,-35.43,-60.18,AR
Emporia,38.4028,-96.1924,US
Homer Glen,41.6044,-87.9497,US
Waverly,42.7401,-84.6353,US
Fountain Hills,33.6073,-111.7398,US
Chesapeake Beach,38.6881,-76.5448,US
Victoria,-38.2395,-72.34,CL
Palm City,27.1736,-80.2861,US
San Benito,26.1298,-97.644,US
Bainbridge Island,47.6439,-122.5434,US
Watsa,3.04,29.53,CD
North Laurel,39.1286,-76.8476,US
Elk River,45.3314,-93.567,US
Norton Shores,43.1621,-86.2519,US
Tocopilla,-22.09,-70.19,CL
Inkster,42.2935,-83.3148,US
South Plainfield,40.5748,-74.4153,US
Fresno,29.5357,-95.4693,US
Aldan,58.603,125.3894,RU
Coronado,32.664,-117.16,US
Freeport,42.2892,-89.6348,US
Baubau,-5.4699,122.6163,ID
Brookings,44.3022,-96.7859,US
Hastings,40.5963,-98.3914,US
Kernersville,36.1065,-80.0847,US
Trotwood,39.7927,-84.3165,US
Denison,33.7672,-96.5807,US
Waycross,31.2108,-82.3579,US
North Platte,41.1266,-100.764,US
Lincolnia,38.8158,-77.1543,US
Rosemount,44.7465,-93.0662,US
Scotch Plains,40.6332,-74.3739,US
Seal Beach,33.7542,-118.0714,US
Xinxing,47.1601,123.8,CN
Tifton,31.4625,-83.5205,US
Simsbury,41.8729,-72.8256,US
Haines City,28.11,-81.6157,US
Saint-Laurent-du-Maroni,5.4976,-54.0325,GF
Thomasville,30.8394,-83.9783,US
Ridgeland,32.4236,-90.1481,US
North Potomac,39.0955,-77.2372,US
Keystone,28.1312,-82.5999,US
Erie,40.0404,-105.0397,US
Fairland,39.0804,-76.9527,US
Fort Dodge,42.5098,-94.1751,US
Middleborough,41.8803,-70.8745,US
Ottumwa,41.0196,-92.4186,US
Candler-McAfee,33.7267,-84.2723,US
Calabasas,34.1375,-118.6689,US
Loma Linda,34.0451,-117.2498,US
Labasa,-16.4166,179.3833,FJ
Marysville,40.2276,-83.3594,US
Avon Lake,41.4945,-82.016,US
Mequon,43.2352,-87.9838,US
Plainview,34.1911,-101.7234,US
Fort Washington,38.7339,-77.0069,US
Madisonville,37.341,-87.5034,US
Forest Grove,45.5244,-123.1101,US
Hudson,44.9639,-92.7316,US
Al Jawf,24.2,23.29,LY
Medford,40.822,-72.9859,US
Frederikshavn,57.4337,10.5333,DK
Faribault,44.2985,-93.2787,US
Grootfontein,-19.5666,18.1166,NA
Fairfax,38.8531,-77.2997,US
As Sulayyil,20.4623,45.5722,SA
Westford,42.5864,-71.4401,US
Gusinoozersk,51.2808,106.5004,RU
Farmington,40.9846,-111.9064,US
Dunkirk,42.4803,-79.3323,US
Kalachinsk,55.0487,74.5683,RU
Wilsonville,45.3107,-122.7706,US
Dinuba,36.5453,-119.3987,US
Vero Beach South,27.6164,-80.413,US
Kourou,5.16,-52.6499,GF
Easton,42.0362,-71.1103,US
Brandon,32.2778,-89.9896,US
Rolling Meadows,42.0747,-88.0253,US
Ilion,43.0114,-75.0396,US
Cranford,40.6564,-74.3036,US
Zion,42.4598,-87.8509,US
Cottage Lake,47.7466,-122.0755,US
Heber,40.5068,-111.3984,US
Zorgo,12.243,-0.611,BF
North Haven,41.3818,-72.8573,US
Port Angeles,48.1142,-123.4565,US
Pooler,32.1043,-81.2568,US
Charles Town,39.2745,-77.8632,US
Centerville,39.6339,-84.1449,US
Jardim,-21.4799,-56.15,BR
Diu,20.7197,70.9904,IN
Hoh Ereg,41.0955,111.4408,CN
Fria,10.3804,-13.55,GN
Guanhaes,-18.78,-42.95,BR
Khromtau,50.2699,58.45,KZ
Conway,33.8403,-79.0422,US
Bay Point,38.0328,-121.9616,US
Nchelenge,-9.3496,28.73,ZM
Mansfield,42.0163,-71.2187,US
Greeneville,36.168,-82.8198,US
Derby,37.5571,-97.2552,US
Halfmoon,42.864,-73.7275,US
Ayapel,8.3304,-75.15,CO
Bogotol,56.2165,89.5184,RU
Dudinka,69.4182,86.225,RU
Forest Lake,45.2536,-92.9583,US
Palatka,29.6493,-81.6704,US
Tash-Komur,41.3419,72.2314,KG
Benbrook,32.6787,-97.4638,US
Socastee,33.6871,-79.0086,US
Nazca,-14.83,-74.94,PE
El Seibo,18.764,-69.035,DO
Mount Pocono,41.1225,-75.3582,US
Half Moon Bay,37.4688,-122.4383,US
Wilmington,42.5609,-71.1654,US
Jacksonville Beach,30.2782,-81.4045,US
Bondo,3.81,23.67,CD
Rockingham,34.9386,-79.7608,US
Van Buren,35.448,-94.3529,US
L'gov,51.6948,35.2744,RU
Pelham,33.3114,-86.7573,US
Greenbelt,38.9953,-76.8885,US
Plainsboro,40.3377,-74.5879,US
Palm River-Clair Mel,27.9239,-82.3791,US
Belton,38.8193,-94.5334,US
Wadsworth,41.0279,-81.7324,US
Ellensburg,46.9994,-120.547,US
Yarmouth,41.6768,-70.2248,US
Roxbury,40.8822,-74.6522,US
Romulus,42.2237,-83.366,US
Acton,42.4843,-71.4378,US
Gallup,35.5183,-108.7423,US
Bloomingdale,27.8784,-82.2624,US
Loves Park,42.3365,-88.9975,US
Converse,29.5091,-98.3084,US
Wekiwa Springs,28.6984,-81.4251,US
Medford,39.8639,-74.8231,US
Wright,30.4444,-86.642,US
Camas,45.6003,-122.4306,US
Lincolnton,35.4747,-81.2385,US
Shelbyville,38.2066,-85.2306,US
Auburn Hills,42.6735,-83.2447,US
Baglung,28.2667,83.5833,NP
Westchase,28.0597,-82.611,US
Dubasari,47.2631,29.1608,MD
Quarai,-30.38,-56.4599,BR
Mount Gambier,-37.8313,140.765,AU
Sugar Hill,34.1081,-84.056,US
Bethany,45.5613,-122.837,US
Gitega,-3.426,29.8436,BI
Crystal,45.0377,-93.3599,US
Macia,-25.0195,33.09,MZ
Oakdale,37.7616,-120.8471,US
Meadville,41.6476,-80.1468,US
Laguna Beach,33.5449,-117.7613,US
Watertown,43.1893,-88.7285,US
Morton Grove,42.0423,-87.789,US
Columbus,41.4361,-97.3561,US
West Springfield,38.7771,-77.2268,US
Siwah,29.2,25.5167,EG
Farmington,44.6572,-93.1687,US
Montgomery,40.426,-74.6791,US
Lengir,42.1899,69.8799,KZ
Avon,41.4485,-82.0187,US
Hingham,42.2176,-70.8854,US
Arnold,39.0437,-76.4974,US
Auburn,44.085,-70.2492,US
Seymour,38.9477,-85.8912,US
Venice,27.1164,-82.4135,US
Onondaga,42.9687,-76.2168,US
Makinsk,52.6404,70.41,KZ
Sechura,-5.5596,-80.82,PE
Saginaw,32.8657,-97.3652,US
Gyegu,33.0166,96.7333,CN
Hunters Creek,28.3611,-81.4357,US
Okemos,42.7057,-84.4135,US
Anthem,33.856,-112.1168,US
Vega Baja,18.441,-66.3993,PR
Tumwater,46.989,-122.9173,US
Solon,41.3864,-81.4401,US
Roanoke Rapids,36.4452,-77.649,US
Greenfield Town,42.614,-72.5985,US
Silver Firs,47.8635,-122.1497,US
North Augusta,33.5214,-81.9547,US
Inta,66.0374,60.1674,RU
Taylors,34.9157,-82.3124,US
Lisle,41.7922,-88.0883,US
Montrose,38.469,-107.8589,US
Chalmette,29.9437,-89.966,US
Yako,12.954,-2.263,BF
Pittsburg,37.4129,-94.6984,US
Webster Groves,38.5866,-90.3544,US
Hastings,44.7318,-92.8538,US
Kenmore,47.7532,-122.2459,US
Oxford,39.5061,-84.7434,US
Willoughby,41.646,-81.4084,US
Tunuyan,-33.5662,-69.0167,AR
Canton,42.175,-71.1264,US
Harriman,35.9306,-84.5603,US
East Patchogue,40.7704,-72.9817,US
Roselle,41.9807,-88.0862,US
Dolton,41.6284,-87.5979,US
Braidwood,41.2696,-88.2234,US
New Brighton,45.0658,-93.2061,US
Lathrop,37.809,-121.313,US
Tashtagol,52.7918,87.8677,RU
Griffin,33.2418,-84.2747,US
Brent,30.4729,-87.2496,US
San Miguel de Papasquiaro,24.8304,-105.34,MX
East Peoria,40.6734,-89.5419,US
Machesney Park,42.3666,-89.0266,US
Farragut,35.8731,-84.1822,US
Gjovik,60.8,10.7,NO
Munster,41.5469,-87.504,US
Elizabeth City,36.2942,-76.236,US
Garden City,40.7266,-73.6447,US
Acworth,34.0565,-84.6709,US
Onega,63.9271,38.0771,RU
Maracaju,-21.61,-55.18,BR
Andoany,-13.4,48.2666,MG
Armidale,-30.5123,151.6675,AU
Oytal,42.9153,73.2549,KZ
Lysander,43.18,-76.3745,US
Kemi,65.7333,24.5817,FI
Westerly,41.3635,-71.7897,US
Owen Sound,44.5666,-80.85,CA
Hopewell,37.2915,-77.2985,US
Taupo,-38.693,176.0771,NZ
Highland,41.5484,-87.4588,US
Dawmat al Jandal,29.8153,39.8664,SA
Winchester,42.4518,-71.1463,US
Jenks,35.9981,-95.9737,US
Fremont,41.3533,-83.1146,US
Radcliff,37.8205,-85.9366,US
Vernon,41.1973,-74.4859,US
Campoalegre,2.69,-75.33,CO
Whyalla,-33.025,137.5614,AU
Northdale,28.1058,-82.5263,US
Belabo,4.9337,13.3,CM
South Elgin,41.9906,-88.3134,US
Wareham,41.7662,-70.6999,US
Patterson,37.4738,-121.1438,US
Corsicana,32.0821,-96.468,US
Morris,40.796,-74.4945,US
Sale,-38.1096,147.06,AU
Granite Bay,38.7601,-121.1714,US
Le Ray,44.0771,-75.7975,US
Aranyaprathet,13.6824,102.4969,TH
Auburn,41.3666,-85.0559,US
Corcoran,36.0847,-119.5612,US
Baturite,-4.3296,-38.88,BR
Maple Heights,41.4094,-81.5625,US
Pyrgos,37.6837,21.45,GR
Edgewater,28.962,-80.9415,US
Bloomington,34.0601,-117.4013,US
Guilford,41.3345,-72.7004,US
Ar Rutbah,33.0385,40.2845,IQ
Prairie Village,38.9874,-94.6362,US
Lebu,-37.6096,-73.65,CL
Port Hueneme,34.1617,-119.2036,US
Waynesboro,38.0674,-78.9014,US
Summit,40.7154,-74.3647,US
Bristol,41.6827,-71.2694,US
Baraki Barak,33.9667,68.9667,AF
Demba,-5.5096,22.26,CD
Christiansburg,37.1411,-80.4028,US
Hudson,41.2399,-81.4408,US
Niskayuna,42.803,-73.873,US
Southold,41.0435,-72.4184,US
Winter Gardens,32.8376,-116.9268,US
Pace,30.6187,-87.1667,US
Mandan,46.829,-100.887,US
Djibo,14.099,-1.627,BF
Eseka,3.6504,10.7666,CM
Kihei,20.7653,-156.4454,US
Brownwood,31.7124,-98.9766,US
Qarazhal,48.0253,70.7999,KZ
Ruskin,27.7065,-82.4209,US
Marina,36.6812,-121.7894,US
Barnegat,39.7666,-74.2773,US
Warrensburg,38.7619,-93.7277,US
Kizel,59.0644,57.6343,RU
Union Hill-Novelty Hill,47.6788,-122.0284,US
Clarksburg,39.2314,-77.2617,US
Greenfield,39.7937,-85.7738,US
West Melbourne,28.0693,-80.6734,US
Katoomba,-33.7069,150.32,AU
Simpsonville,34.7291,-82.2572,US
Keene,42.9494,-72.2997,US
Darien,41.7447,-87.9823,US
Lower,38.9819,-74.9088,US
Allison Park,40.573,-79.9603,US
Northfield,44.4551,-93.1697,US
Bedford,42.9407,-71.5302,US
Bloomingdale,41.9497,-88.0895,US
Geneva,41.8833,-88.3242,US
Aracuai,-16.8596,-42.0699,BR
Puerto Suarez,-18.9496,-57.85,BO
Augusta,44.3341,-69.7319,US
Sun City Center,27.7149,-82.3569,US
Frauenfeld,47.568,9.108,CH
St. Andrews,34.051,-81.1057,US
Watertown,41.616,-73.1177,US
Clinton,41.1395,-112.0656,US
Stoneham,42.4741,-71.0972,US
Chester,37.3531,-77.4342,US
Eastmont,47.8968,-122.1817,US
Naples,26.1505,-81.7936,US
Lyndhurst,40.7964,-74.1099,US
Dickinson,46.8918,-102.7924,US
Ensley,30.5261,-87.2735,US
Green Valley,31.8437,-111.0172,US
Fort Walton Beach,30.4249,-86.6193,US
Toguchin,55.2377,84.3777,RU
Mukwonago,42.8566,-88.3269,US
Ramona,33.0474,-116.8767,US
Rose Hill,38.7872,-77.1085,US
New Castle,39.919,-85.3697,US
Watertown,44.9094,-97.1532,US
Villa Park,41.8864,-87.9779,US
Vanersborg,58.363,12.33,SE
Lewistown,40.5964,-77.573,US
Lakeside,32.856,-116.904,US
Trussville,33.6404,-86.5818,US
Del City,35.4483,-97.4408,US
Marietta,39.4241,-81.4465,US
Duarte,34.1609,-117.9504,US
Darien,41.0786,-73.4819,US
Montville,40.9135,-74.3594,US
Frederickson,47.0914,-122.3594,US
Belton,31.0525,-97.479,US
South Holland,41.5977,-87.6022,US
Prichard,30.7735,-88.1301,US
Mount Vernon,40.3854,-82.4732,US
Affton,38.5499,-90.3263,US
Clarksville,38.3221,-85.7673,US
Park Forest,41.4817,-87.6868,US
La Porte,41.6077,-86.7137,US
Marshall,32.537,-94.3515,US
Kobilo,16.15,-13.5,SN
Bellview,30.462,-87.312,US
Rancho San Diego,32.7624,-116.9197,US
Siloam Springs,36.1844,-94.5318,US
Lincoln,41.9171,-71.4505,US
Smithfield,41.9015,-71.5308,US
South Euclid,41.5239,-81.5245,US
Gardner,38.8158,-94.93,US
Piqua,40.1504,-84.2438,US
Arvin,35.1944,-118.8306,US
Johnston,41.6857,-93.7174,US
Manicore,-5.8122,-61.2975,BR
Carrboro,35.9259,-79.0877,US
Hays,38.8816,-99.3219,US
Golden Valley,44.9901,-93.3591,US
Jacksonville,39.7292,-90.2316,US
Biddeford,43.4673,-70.4511,US
Perrysburg,41.5377,-83.6413,US
Lebanon,44.5317,-122.907,US
Mukilteo,47.9094,-122.3035,US
Shimanovsk,52.0024,127.6975,RU
Gaffney,35.0742,-81.6558,US
Owosso,42.9955,-84.1759,US
Palatka,60.1,150.9,RU
Hazel Dell,45.6797,-122.6553,US
Lutz,28.1396,-82.4467,US
Somers,41.3058,-73.725,US
Jefferson,41.0003,-74.5531,US
Johnstown,40.3499,-104.9481,US
Lino Lakes,45.1679,-93.083,US
Clayton,35.6594,-78.4503,US
Union City,33.5942,-84.5628,US
West Deptford,39.8431,-75.1851,US
Amsterdam,42.942,-74.1907,US
Ludlow,42.1921,-72.458,US
Nixa,37.0459,-93.2953,US
Sidney,40.2891,-84.1667,US
Ardmore,34.1943,-97.1253,US
Orchards,45.6888,-122.5305,US
Fort Atkinson,42.9253,-88.8441,US
Antsohihy,-14.8661,47.9834,MG
Kruje,41.519,19.797,AL
Lexington,33.9891,-81.2195,US
Mustang,35.3917,-97.7246,US
Hyde Park,41.8011,-73.906,US
Happy Valley,45.4382,-122.5143,US
Shelbyville,35.4987,-86.4516,US
Oxford,33.5966,-85.869,US
Olean,42.0819,-78.4321,US
Elko,40.8387,-115.7674,US
Crest Hill,41.5724,-88.1128,US
Bayou Cane,29.6244,-90.751,US
Arbutus,39.2428,-76.6922,US
Raymore,38.8029,-94.4583,US
Corinth,33.1434,-97.0681,US
Birmingham,42.5447,-83.2166,US
Isil'kul',54.9287,71.2682,RU
Louisville,39.9709,-105.1441,US
East Ridge,34.9973,-85.2285,US
Ashland,42.1905,-122.6992,US
Arnold,38.4294,-90.3725,US
East Moline,41.5199,-90.388,US
Sun Valley,39.6106,-119.7765,US
Trinidad,-33.544,-56.901,UY
Kapolei,21.3403,-158.0665,US
Bluffton,32.2135,-80.9316,US
Selma,32.4166,-87.0336,US
Ypsilanti,42.2437,-83.6205,US
Salmon Creek,45.7099,-122.6632,US
New Hope,45.0375,-93.3869,US
Nzeto,-7.2296,12.86,AO
Camp Springs,38.8052,-76.9198,US
Jauja,-11.7996,-75.5,PE
Sotouboua,8.557,0.985,TG
Chascomus,-35.5662,-58.0166,AR
Easley,34.819,-82.5828,US
Bardstown,37.8174,-85.4548,US
Dyersburg,36.0465,-89.3777,US
Oneida,43.0769,-75.6621,US
Boralday,43.3341,76.8288,KZ
South Milwaukee,42.912,-87.8627,US
Charleston,39.4842,-88.1775,US
Grayslake,42.3402,-88.0338,US
Camana,-16.6196,-72.72,PE
Goulburn,-34.7496,149.7102,AU
Fairhope,30.522,-87.8816,US
Prunedale,36.8064,-121.6555,US
Lynn Haven,30.2362,-85.6387,US
Rolla,37.9458,-91.7608,US
Covington,47.3668,-122.1044,US
Essex,44.5195,-73.0654,US
Shafter,35.4794,-119.2013,US
Petrovsk-Zabaykal'skiy,51.2827,108.8327,RU
Coralville,41.699,-91.5967,US
Okahandja,-21.9796,16.91,NA
Gamboma,-1.8795,15.85,CG
Milford,38.9091,-75.4224,US
Grand Island,43.0198,-78.9619,US
Alexandria,45.8777,-95.3766,US
Bloomfield,41.8426,-72.7406,US
Sapulpa,36.0089,-96.0983,US
Havelock,34.9078,-76.8987,US
Mill Creek,47.8633,-122.2034,US
Eustis,28.856,-81.6781,US
Logansport,40.7472,-86.3519,US
Alice,27.7556,-98.0653,US
Milwaukie,45.4447,-122.6221,US
Corner Brook,48.95,-57.9333,CA
Cockeysville,39.4793,-76.63,US
DeBary,28.8815,-81.324,US
Pleasant Prairie,42.5266,-87.8895,US
Lealman,27.8197,-82.6847,US
Ulundi,-28.3296,31.41,ZA
San Felipe,31.0241,-114.8496,MX
Sequim,48.0747,-123.0944,US
Holiday,28.1864,-82.7429,US
Barre,44.1997,-72.5083,US
Pleasantville,39.39,-74.5169,US
Ferguson,38.749,-90.2949,US
Atoka,35.4239,-89.7861,US
Little Egg Harbor,39.5969,-74.3454,US
Agoura Hills,34.151,-118.7608,US
Maryborough,-25.5491,152.7209,AU
Bonney Lake,47.1789,-122.1698,US
Murphy,33.0186,-96.6105,US
Palm Valley,30.2011,-81.3949,US
Ashland,38.4593,-82.6449,US
Brushy Creek,30.513,-97.7382,US
Silverdale,47.6663,-122.6828,US
Shelbyville,39.5325,-85.7762,US
Waukee,41.5984,-93.8872,US
Gardner,42.5845,-71.9867,US
Murray,36.6145,-88.3206,US
Miandrivazo,-19.5162,45.4666,MG
Val-d'Or,48.1166,-77.7666,CA
Lebanon,39.425,-84.2136,US
Greenwood,33.5126,-90.1993,US
Kawambwa,-9.7795,29.08,ZM
Berlin,41.6114,-72.7758,US
Battle Ground,45.7764,-122.5413,US
Norwalk,41.2443,-82.6088,US
Golden,39.7406,-105.2118,US
Krasnoural'sk,58.3515,60.0515,RU
Mbala,-8.84,31.37,ZM
Moorestown,39.9784,-74.9413,US
Universal City,29.5521,-98.3074,US
Brunswick,43.9007,-69.9761,US
Poplar Bluff,36.7632,-90.4136,US
Mill Creek East,47.8361,-122.1877,US
Komatipoort,-25.4096,31.94,ZA
North Salt Lake,40.8439,-111.9187,US
Vincennes,38.6759,-87.5102,US
Dublin,32.5359,-82.9279,US
Ushtobe,45.2653,77.97,KZ
Libertyville,42.287,-87.967,US
Shenandoah,30.4019,-91.002,US
Bothell West,47.8056,-122.24,US
Evans,40.366,-104.7389,US
Duncan,34.5425,-97.919,US
Clemmons,36.0318,-80.3861,US
Sandwich,41.7137,-70.485,US
La Canada Flintridge,34.2097,-118.2002,US
Mo i Rana,66.3166,14.1667,NO
Pickerington,39.889,-82.7678,US
Mead Valley,33.8333,-117.2852,US
Bear,39.6188,-75.6804,US
Stephenville,32.2148,-98.2205,US
Mililani Mauka,21.4756,-157.9947,US
Marblehead,42.4991,-70.8638,US
Lake Ronkonkoma,40.8308,-73.1112,US
Millburn,40.7394,-74.324,US
Mountain Brook,33.4871,-86.74,US
Newton,38.0364,-97.3463,US
Hurricane,37.1487,-113.3517,US
Dickinson,29.4545,-95.0584,US
New Canaan,41.1592,-73.4992,US
Chilecito,-29.1655,-67.5,AR
Kill Devil Hills,36.0167,-75.6699,US
New Glasgow,45.5833,-62.6333,CA
Ashland,40.8669,-82.3157,US
West Pensacola,30.4263,-87.2679,US
Prosper,33.2394,-96.8088,US
Harvey,29.8876,-90.0666,US
Canas,10.43,-85.1,CR
Dixon,38.4467,-121.825,US
The Dalles,45.6053,-121.182,US
Mokena,41.5324,-87.8779,US
Sulphur,30.2288,-93.3564,US
Lorton,38.6984,-77.2163,US
Willmar,45.122,-95.0569,US
American Canyon,38.1796,-122.2583,US
South St. Paul,44.8877,-93.0411,US
Montclair,38.6111,-77.34,US
Rocky River,41.4703,-81.8526,US
Secaucus,40.781,-74.0659,US
Salamanca,-31.7796,-70.98,CL
Wade Hampton,34.8821,-82.3336,US
San Lorenzo de Esmeraldas,1.2704,-78.8601,EC
Holtsville,40.8123,-73.0447,US
Masterton,-40.9439,175.6456,NZ
Escanaba,45.7477,-87.09,US
Casa de Oro-Mount Helix,32.764,-116.9687,US
Bryant,34.6152,-92.4912,US
Ogden,43.1646,-77.822,US
Musina,-22.34,30.03,ZA
Valley,32.8086,-85.1792,US
Henderson,36.3259,-78.4155,US
Sesheke,-17.4695,24.3,ZM
Tukwila,47.4748,-122.2727,US
Cherepanovo,54.2336,83.3688,RU
Brockport,43.2137,-77.9403,US
Laurinburg,34.7596,-79.4781,US
Kwinana,-32.2394,115.7702,AU
Amherst Center,42.3757,-72.5188,US
Hazlet,40.4265,-74.1711,US
Allendale,42.9851,-85.9509,US
Ferndale,42.4592,-83.1314,US
Zhosaly,45.4877,64.078,KZ
Kasongo-Lunda,-6.4796,16.83,CD
Rayevskiy,54.0674,54.9269,RU
Parma Heights,41.3865,-81.7637,US
Pita,11.08,-12.401,GN
Esquel,-42.9,-71.3166,AR
Clifton,39.0763,-108.4606,US
King of Prussia,40.0962,-75.3821,US
Rosamond,34.8658,-118.2154,US
Rocky Hill,41.6572,-72.6632,US
Glassboro,39.7014,-75.1113,US
Haya,18.3362,36.3842,SD
Narvik,68.3832,17.29,NO
Zemio,5.0337,25.1333,CF
Puerto Natales,-51.7183,-72.5117,CL
Al Mijlad,11.0337,27.7333,SD
Culpeper,38.4705,-78.0001,US
Miamisburg,39.6323,-84.2725,US
Germantown,43.2343,-88.1217,US
Leland,34.204,-78.028,US
Oregon,41.6528,-83.4322,US
Burnie,-41.0666,145.9167,AU
